run,window,seq,query,mem_rss_mb,mem_delta_mb,cpu_user_ms,cpu_sys_ms,disk_read_kb,disk_write_kb
3,5,85,Q6,1492.546875,0.0,0.7148,1.1302,540.0,4.0
3,5,86,Q6,1492.546875,0.0,0.5898,0.8223,0.0,0.0
3,5,87,Q6,1492.546875,0.0,0.6779,0.8763,0.0,0.0
3,5,88,Q6,1492.546875,0.0,0.682,0.8927,0.0,0.0
3,5,89,Q12,1492.546875,0.0,0.7578,0.9032,0.0,0.0
3,5,90,Q1,1492.546875,0.0,0.7762,1.0527,20.0,0.0
3,5,91,Q6,1492.546875,0.0,0.7475,1.1256,0.0,0.0
3,5,92,Q6,1492.546875,0.0,0.682,1.0473,0.0,0.0
3,5,93,Q12,1492.546875,0.0,0.8417,1.1763,0.0,0.0
3,5,94,Q12,1492.546875,0.0,0.895,1.1878,0.0,0.0
3,5,95,Q6,1492.546875,0.0,0.7127,0.983,0.0,0.0
3,5,96,Q12,1492.546875,0.0,0.8561,1.0493,16.0,4.0
3,5,97,Q12,1492.546875,0.0,0.766,0.9306,16.0,0.0
3,5,98,Q6,1492.546875,0.0,0.7311,0.981,0.0,0.0
3,5,99,Q12,1492.546875,0.0,0.9093,1.1727,0.0,0.0
3,6,100,Q1,1062.78125,-429.7656,0.7782,0.9892,16.0,0.0
3,6,101,Q12,1062.78125,0.0,0.7107,0.7649,0.0,0.0
3,6,102,Q12,1062.78125,0.0,0.8192,0.9408,0.0,0.0
3,6,103,Q6,1062.78125,0.0,0.6533,1.0048,0.0,0.0
3,6,104,Q6,1062.78125,0.0,0.6574,1.0102,0.0,0.0
3,6,105,Q12,1062.78125,0.0,0.6717,0.7186,0.0,0.0
3,6,106,Q12,1062.78125,0.0,0.7434,0.9651,0.0,0.0
3,6,107,Q12,1062.78125,0.0,0.7373,1.153,0.0,0.0
3,6,108,Q6,1062.78125,0.0,0.8008,1.1241,0.0,0.0
3,6,109,Q1,1062.78125,0.0,0.7987,1.1886,360.0,0.0
3,6,110,Q1,1062.78125,0.0,0.8827,1.1489,4.0,4.0
3,6,111,Q6,1062.78125,0.0,0.7168,0.9682,0.0,0.0
3,6,112,Q1,1062.78125,0.0,0.7905,1.0691,1648.0,0.0
3,6,113,Q12,1062.78125,0.0,0.9359,1.2234,0.0,0.0
3,6,114,Q6,1062.78125,0.0,0.7332,1.0611,0.0,0.0
3,7,115,Q14,1062.78125,0.0,0.641,0.9969,0.0,0.0
3,7,116,Q1,1062.78125,0.0,0.7578,0.8799,164.0,2596.0
3,7,117,Q1,1062.78125,0.0,0.8991,1.1566,0.0,0.0
3,7,118,Q14,1062.78125,0.0,0.6902,0.852,24.0,0.0
3,7,119,Q12,1062.78125,0.0,0.6615,0.8218,0.0,0.0
3,7,120,Q1,1062.78125,0.0,0.7414,0.9969,0.0,0.0
3,7,121,Q12,1062.78125,0.0,0.7168,0.9526,0.0,0.0
3,7,122,Q6,1062.78125,0.0,0.6103,0.9027,0.0,0.0
3,7,123,Q14,1062.78125,0.0,0.6676,0.9198,0.0,0.0
3,7,124,Q12,1062.78125,0.0,0.7209,0.8215,0.0,160.0
3,7,125,Q12,1062.78125,0.0,0.7967,0.992,0.0,0.0
3,7,126,Q14,1062.78125,0.0,0.7209,0.8881,0.0,0.0
3,7,127,Q14,1062.78125,0.0,0.5591,0.7288,0.0,0.0
3,7,128,Q6,1062.78125,0.0,0.5919,0.8824,0.0,0.0
3,7,129,Q6,1062.78125,0.0,0.7066,1.1356,0.0,0.0
3,7,130,Q14,1062.78125,0.0,0.5837,0.809,0.0,0.0
3,7,131,Q12,1062.78125,0.0,0.7168,1.1205,0.0,0.0
3,7,132,Q12,1062.78125,0.0,0.7414,1.0171,0.0,0.0
3,7,133,Q14,1062.78125,0.0,0.7557,1.0842,0.0,0.0
3,7,134,Q12,1062.78125,0.0,0.7905,0.9702,0.0,0.0
3,7,135,Q6,1062.78125,0.0,0.7619,1.0911,0.0,0.0
3,7,136,Q6,1062.78125,0.0,0.5775,0.7206,0.0,0.0
3,8,137,Q7,1062.78125,0.0,0.7311,0.897,0.0,0.0
3,8,138,Q11,1062.78125,0.0,3.9035,1.1781,0.0,0.0
3,8,139,Q6,1062.78125,0.0,0.7864,1.1717,0.0,0.0
3,8,140,Q7,1062.78125,0.0,0.9667,0.9298,0.0,0.0
3,8,141,Q3,1062.78125,0.0,0.9216,0.8929,0.0,0.0
3,8,142,Q10,1062.78125,0.0,0.7455,0.8663,224.0,0.0
3,8,143,Q6,1062.78125,0.0,0.7741,1.1141,0.0,44.0
3,8,144,Q6,1062.78125,0.0,0.6328,0.9377,0.0,0.0
3,8,145,Q6,1062.78125,0.0,0.5468,0.8115,0.0,0.0
3,8,146,Q3,1062.78125,0.0,0.7414,0.9828,0.0,0.0
3,8,147,Q5,1062.78125,0.0,0.7025,0.7555,0.0,0.0
3,8,148,Q6,1062.78125,0.0,0.7844,1.0906,0.0,0.0
3,8,149,Q7,1062.78125,0.0,0.8602,0.8463,356.0,640.0
3,8,150,Q3,1062.78125,0.0,0.8294,1.1085,0.0,0.0
3,8,151,Q3,1062.78125,0.0,0.8643,0.8451,0.0,0.0
3,8,152,Q3,1062.78125,0.0,0.9585,1.0099,4.0,0.0
3,8,153,Q6,1062.78125,0.0,0.5898,0.8384,4.0,0.0
3,8,154,Q3,1062.78125,0.0,0.8806,0.9196,0.0,0.0
3,9,155,Q5,1062.78125,0.0,0.9073,1.1668,0.0,0.0
3,9,156,Q5,1062.78125,0.0,1.0895,1.1756,0.0,60.0
3,9,157,Q10,1062.78125,0.0,1.1633,1.1899,0.0,0.0
3,9,158,Q3,1062.78125,0.0,1.0445,1.1796,0.0,0.0
3,9,159,Q5,1062.78125,0.0,1.067,1.1187,0.0,0.0
3,9,160,Q3,1062.78125,0.0,1.0445,1.2818,0.0,0.0
3,9,161,Q3,1062.78125,0.0,1.0588,1.1866,0.0,0.0
3,9,162,Q3,1062.78125,0.0,1.0486,1.2808,0.0,0.0
3,9,163,Q3,1062.78125,0.0,0.8274,0.7621,0.0,0.0
3,9,164,Q10,1062.78125,0.0,1.2083,1.2762,0.0,0.0
3,9,165,Q5,1062.78125,0.0,1.1162,1.1738,0.0,0.0
3,9,166,Q10,1062.78125,0.0,0.7844,0.8717,0.0,0.0
3,9,167,Q3,1062.78125,0.0,1.0609,1.204,0.0,0.0
3,9,168,Q5,1062.78125,0.0,0.9298,1.089,0.0,0.0
3,9,169,Q5,1062.78125,0.0,0.9318,1.2104,0.0,0.0
3,9,170,Q5,1062.78125,0.0,1.0179,1.0324,0.0,0.0
3,9,171,Q5,1062.78125,0.0,1.0445,1.0936,4.0,208.0
3,9,172,Q7,1062.78125,0.0,1.026,1.1564,0.0,440.0
3,9,173,Q3,1062.78125,0.0,0.8397,1.1144,0.0,0.0
3,9,174,Q5,1062.78125,0.0,0.9073,0.7644,0.0,0.0
3,9,175,Q3,1062.78125,0.0,0.5816,0.759,0.0,0.0
3,9,176,Q10,1062.78125,0.0,0.6861,0.7795,0.0,0.0
3,9,177,Q3,1062.78125,0.0,0.9953,1.1635,0.0,0.0
3,9,178,Q5,1062.78125,0.0,1.0629,1.1302,0.0,0.0
3,9,179,Q10,1062.78125,0.0,0.4526,0.3945,1240.0,1008.0
3,10,180,Q5,1062.78125,0.0,1.1223,1.1848,0.0,0.0
3,10,181,Q10,1062.78125,0.0,1.0445,1.2884,0.0,0.0
3,10,182,Q3,1062.78125,0.0,1.0813,1.2436,0.0,0.0
3,10,183,Q10,1062.78125,0.0,1.1346,1.1228,0.0,0.0
3,10,184,Q10,1062.78125,0.0,1.2001,1.2285,0.0,0.0
3,10,185,Q3,1062.78125,0.0,0.7537,0.6659,0.0,0.0
3,10,186,Q7,1062.78125,0.0,1.0895,1.1379,168.0,0.0
3,10,187,Q10,1062.78125,0.0,1.1141,1.1663,0.0,0.0
3,10,188,Q7,1062.78125,0.0,1.1674,1.3399,0.0,0.0
3,10,189,Q10,1062.78125,0.0,1.1674,1.1272,0.0,0.0
3,10,190,Q3,1062.78125,0.0,1.0076,1.0552,0.0,0.0
3,10,191,Q10,1062.78125,0.0,1.1039,1.1069,0.0,0.0
3,10,192,Q5,1062.78125,0.0,1.0957,1.1589,0.0,0.0
3,10,193,Q5,1062.78125,0.0,1.0936,1.1663,0.0,0.0
3,10,194,Q5,1062.78125,0.0,1.0527,1.1515,0.0,0.0
3,10,195,Q3,1062.78125,0.0,1.026,1.1489,0.0,0.0
3,10,196,Q5,1062.78125,0.0,1.1284,1.1863,0.0,0.0
3,10,197,Q5,1062.78125,0.0,1.1325,1.1878,0.0,0.0
3,10,198,Q3,1062.78125,0.0,1.0404,1.2442,0.0,0.0
3,11,199,Q5,1062.78125,0.0,1.0465,1.0683,0.0,0.0
3,11,200,Q5,1062.78125,0.0,1.0936,1.2096,0.0,0.0
3,11,201,Q5,1062.78125,0.0,1.1039,1.1553,0.0,0.0
3,11,202,Q5,1062.78125,0.0,1.0568,1.1028,0.0,0.0
3,11,203,Q3,1062.78125,0.0,1.0486,1.1924,0.0,0.0
3,11,204,Q5,1062.78125,0.0,0.9216,1.2623,0.0,0.0
3,11,205,Q3,1062.78125,0.0,0.9667,1.1264,0.0,0.0
3,11,206,Q7,1062.78125,0.0,0.8397,1.1827,0.0,0.0
3,11,207,Q7,1062.78125,0.0,1.1571,1.26,0.0,0.0
3,11,208,Q7,1062.78125,0.0,1.1346,1.2114,0.0,0.0
3,11,209,Q7,1062.78125,0.0,1.0834,1.1195,0.0,0.0
3,11,210,Q3,1062.78125,0.0,0.8827,0.8532,0.0,0.0
3,11,211,Q7,1062.78125,0.0,1.1203,1.324,0.0,0.0
3,11,212,Q7,1062.78125,0.0,0.94,0.8087,0.0,0.0
3,11,213,Q5,1062.78125,0.0,1.1366,1.1796,0.0,0.0
3,12,214,Q7,1062.78125,0.0,1.0854,1.1597,0.0,0.0
3,12,215,Q10,1062.78125,0.0,1.2104,1.2623,0.0,0.0
3,12,216,Q10,1062.78125,0.0,1.1633,1.1359,0.0,0.0
3,12,217,Q7,1062.78125,0.0,0.9871,1.0171,0.0,0.0
3,12,218,Q10,1062.78125,0.0,1.1756,1.2534,0.0,0.0
3,12,219,Q7,1062.78125,0.0,1.0547,1.1464,0.0,4.0
3,12,220,Q3,1062.78125,0.0,1.0752,1.2641,0.0,0.0
3,12,221,Q7,1062.78125,0.0,1.1203,1.2237,0.0,0.0
3,12,222,Q7,1062.78125,0.0,1.1489,1.2572,0.0,0.0
3,12,223,Q7,1062.78125,0.0,1.065,1.0959,0.0,0.0
3,12,224,Q3,1062.78125,0.0,1.0199,1.196,0.0,0.0
3,12,225,Q10,1062.78125,0.0,1.1919,1.2708,0.0,0.0
3,12,226,Q7,1062.78125,0.0,1.0711,1.0765,0.0,0.0
3,12,227,Q7,1062.78125,0.0,1.1018,1.2093,0.0,0.0
3,12,228,Q3,1062.78125,0.0,1.0813,1.1942,0.0,0.0
3,12,229,Q3,1062.78125,0.0,1.022,1.1761,0.0,0.0
3,12,230,Q3,1062.78125,0.0,0.8704,1.1279,0.0,0.0
3,12,231,Q7,1062.78125,0.0,1.0199,1.2644,0.0,376.0
3,13,232,Q5,1062.78125,0.0,0.8028,0.9318,0.0,68.0
3,13,233,Q5,1062.78125,0.0,0.8929,0.7127,0.0,0.0
3,13,234,Q10,1062.78125,0.0,1.1837,1.269,0.0,0.0
3,13,235,Q5,1062.78125,0.0,1.0998,1.056,0.0,0.0
3,13,236,Q10,1062.78125,0.0,0.8172,0.8046,0.0,8.0
3,13,237,Q10,1062.78125,0.0,1.1674,1.2444,0.0,0.0
3,13,238,Q10,1062.78125,0.0,0.8274,0.9167,12.0,4.0
3,13,239,Q5,1062.78125,0.0,0.9953,0.9876,0.0,0.0
3,13,240,Q10,1062.78125,0.0,1.2268,1.3189,0.0,40.0
3,13,241,Q7,1062.78125,0.0,1.1633,1.2616,0.0,0.0
3,13,242,Q5,1062.78125,0.0,1.0752,1.0537,0.0,0.0
3,13,243,Q10,1062.78125,0.0,1.196,1.1837,0.0,0.0
3,13,244,Q5,1062.78125,0.0,0.8684,0.7363,0.0,0.0
3,13,245,Q5,1062.78125,0.0,1.0998,1.26,0.0,0.0
3,14,246,Q7,1062.78125,0.0,1.0568,1.0437,0.0,0.0
3,14,247,Q5,1062.78125,0.0,1.11,1.1571,0.0,0.0
3,14,248,Q7,1062.78125,0.0,1.0834,1.1712,0.0,0.0
3,14,249,Q10,1062.78125,0.0,1.0363,1.0683,0.0,0.0
3,14,250,Q7,1062.78125,0.0,1.1489,1.2659,0.0,0.0
3,14,251,Q7,1062.78125,0.0,1.1428,1.2321,0.0,0.0
3,14,252,Q3,1062.78125,0.0,1.0854,1.1323,0.0,1236.0
3,14,253,Q7,1062.78125,0.0,0.981,0.9349,164.0,0.0
3,14,254,Q5,1062.78125,0.0,1.0854,1.1351,0.0,0.0
3,14,255,Q7,1062.78125,0.0,1.1141,1.1978,0.0,0.0
3,15,256,Q7,1062.78125,0.0,1.1141,1.1515,0.0,0.0
3,15,257,Q7,1062.78125,0.0,1.0752,1.2291,0.0,0.0
3,15,258,Q10,1062.78125,0.0,1.1039,1.1763,0.0,0.0
3,15,259,Q5,1062.78125,0.0,1.065,1.1067,0.0,0.0
3,15,260,Q7,1062.78125,0.0,1.0895,1.0985,0.0,0.0
3,15,261,Q7,1062.78125,0.0,1.1633,1.2296,0.0,396.0
3,15,262,Q7,1062.78125,0.0,1.1305,1.1689,0.0,0.0
3,15,263,Q7,1062.78125,0.0,1.1182,1.1912,0.0,0.0
3,15,264,Q10,1062.78125,0.0,1.2022,1.2815,0.0,0.0
3,15,265,Q5,1062.78125,0.0,0.8335,1.0657,800.0,0.0
3,15,266,Q3,1062.78125,0.0,1.0424,1.1133,0.0,0.0
3,15,267,Q5,1062.78125,0.0,0.9073,0.9183,0.0,0.0
3,15,268,Q17,1062.78125,0.0,0.9871,1.1228,0.0,0.0
3,15,269,Q10,1062.78125,0.0,0.9236,0.7442,0.0,0.0
3,15,270,Q7,1062.78125,0.0,1.0465,1.2424,0.0,0.0
3,15,271,Q10,1062.78125,0.0,1.1305,1.3158,0.0,0.0
3,15,272,Q7,1062.78125,0.0,0.7209,0.7987,0.0,0.0
3,15,273,Q10,1062.78125,0.0,0.6861,0.7946,0.0,0.0
3,15,274,Q5,1062.78125,0.0,1.065,1.036,0.0,0.0
3,15,275,Q10,1062.78125,0.0,1.0363,1.2526,16.0,0.0
3,16,276,Q17,1062.78125,0.0,1.0813,1.1699,0.0,0.0
3,16,277,Q18,1062.78125,0.0,1.1899,1.2864,9424.0,336.0
3,16,278,Q17,1062.78125,0.0,0.8765,0.9055,6768.0,264.0
3,16,279,Q11,454.953125,-607.8281,2.177,22.2541,0.0,0.0
3,16,280,Q18,454.953125,0.0,1.1121,1.1666,1764.0,1688.0
3,16,281,Q17,454.953125,0.0,0.9933,1.0025,52.0,0.0
3,16,282,U_orders,454.953125,0.0,0.2396,0.4342,0.0,32.0
3,16,283,Q18,454.953125,0.0,1.1121,1.0637,0.0,0.0
3,16,284,Q11,454.953125,0.0,3.9342,1.1553,0.0,4.0
3,16,285,Q18,454.953125,0.0,0.6984,0.8028,0.0,0.0
3,16,286,Q17,454.953125,0.0,0.9011,0.8463,0.0,0.0
3,16,287,U_orders,454.953125,0.0,0.2519,0.4516,0.0,16.0
3,16,288,Q18,454.953125,0.0,1.0342,0.9421,0.0,0.0
3,16,289,Q17,454.953125,0.0,0.8008,1.0614,0.0,0.0
3,16,290,Q18,454.953125,0.0,0.9277,1.1587,0.0,0.0
3,16,291,Q18,454.953125,0.0,1.0813,1.109,0.0,196.0
3,16,292,Q11,454.953125,0.0,4.3459,1.1336,0.0,16.0
3,16,293,Q18,454.953125,0.0,1.1633,1.2178,0.0,4.0
3,17,294,Q11,454.953125,0.0,4.7575,0.938,0.0,576.0
3,17,295,Q11,454.953125,0.0,4.2209,1.0532,0.0,0.0
3,17,296,Q17,454.953125,0.0,0.8458,0.7951,0.0,0.0
3,17,297,Q18,454.953125,0.0,0.854,1.0788,0.0,0.0
3,17,298,Q18,454.953125,0.0,1.0772,1.1776,0.0,0.0
3,17,299,Q11,454.953125,0.0,3.5594,1.0637,0.0,0.0
3,17,300,Q18,454.953125,0.0,0.9073,0.9623,0.0,668.0
3,17,301,Q17,454.953125,0.0,0.9687,1.1277,0.0,2208.0
3,17,302,Q17,454.953125,0.0,1.0383,1.1615,0.0,0.0
3,17,303,Q17,454.953125,0.0,0.9441,0.9876,0.0,0.0
3,17,304,Q17,454.953125,0.0,0.7905,1.0877,0.0,0.0
3,18,305,Q11,454.953125,0.0,2.732,0.9313,0.0,32.0
3,18,306,Q11,454.953125,0.0,2.3347,0.6518,0.0,0.0
3,18,307,Q18,454.953125,0.0,1.026,0.93,16.0,176.0
3,18,308,U_orders,454.953125,0.0,0.3707,0.702,0.0,16.0
3,18,309,Q10,454.953125,0.0,1.1715,1.2905,16.0,80.0
3,18,310,U_orders,454.953125,0.0,0.2232,0.418,16.0,32.0
3,18,311,Q17,454.953125,0.0,0.9073,1.1108,16.0,64.0
3,18,312,Q11,454.953125,0.0,5.4784,1.1988,0.0,0.0
3,18,313,Q11,454.953125,0.0,4.9029,0.6927,0.0,0.0
3,18,314,Q11,454.953125,0.0,4.1329,0.961,32.0,152.0
3,18,315,Q11,454.953125,0.0,5.0586,1.0708,0.0,0.0
3,18,316,Q18,454.953125,0.0,1.1387,1.2485,16.0,32.0
3,18,317,Q11,454.953125,0.0,5.2613,1.057,0.0,64.0
3,18,318,Q11,454.953125,0.0,4.1718,0.6707,0.0,0.0
3,18,319,Q10,454.953125,0.0,1.1264,1.1679,0.0,0.0
3,18,320,Q18,454.953125,0.0,1.0793,1.1261,16.0,192.0
3,18,321,I_customer,454.953125,0.0,0.2314,0.4268,16.0,80.0
3,18,322,Q18,454.953125,0.0,1.1141,1.1958,0.0,40.0
3,18,323,U_orders,169.515625,0.0,0.0881,0.1367,16.0,16.0
3,18,324,Q10,169.515625,0.0,1.0015,0.8891,0.0,0.0
3,18,325,Q18,169.515625,0.0,0.682,0.5983,16.0,96.0
3,18,326,Q11,169.515625,0.0,4.3274,0.9933,0.0,80.0
3,18,327,Q18,169.515625,0.0,0.9175,1.1599,16.0,80.0
3,18,328,U_orders,169.515625,0.0,0.383,0.7631,16.0,96.0
3,18,329,Q11,169.515625,0.0,3.0433,1.1418,0.0,0.0
3,18,330,U_orders,169.515625,0.0,0.1618,0.3366,16.0,32.0
3,18,331,Q11,169.515625,0.0,2.8815,0.9779,0.0,0.0
3,19,332,I_customer,169.515625,0.0,0.17,0.3113,0.0,32.0
3,19,333,Q17,169.515625,0.0,1.0138,1.0936,16.0,64.0
3,19,334,I_customer,169.515625,0.0,0.4157,0.7575,0.0,80.0
3,19,335,Q18,169.515625,0.0,1.1735,1.1965,16.0,128.0
3,19,336,Q18,169.515625,0.0,1.1612,1.2244,16.0,192.0
3,19,337,U_orders,169.515625,0.0,0.4301,0.7703,0.0,48.0
3,19,338,U_orders,169.515625,0.0,0.297,0.6444,0.0,16.0
3,19,339,Q17,169.515625,0.0,0.9196,1.2186,0.0,108.0
3,19,340,I_customer,169.515625,0.0,0.2212,0.425,0.0,80.0
3,19,341,U_orders,169.515625,0.0,0.1802,0.3886,0.0,16.0
3,19,342,Q11,169.515625,0.0,4.8517,1.058,16.0,240.0
3,19,343,Q18,169.515625,0.0,1.0691,1.1228,16.0,96.0
3,19,344,Q17,169.515625,0.0,1.0957,1.2764,16.0,208.0
3,19,345,Q11,169.515625,0.0,3.2256,1.0409,0.0,0.0
3,19,346,Q17,169.515625,0.0,0.596,0.7391,0.0,80.0
3,19,347,Q18,169.515625,0.0,1.2227,1.2739,0.0,144.0
3,19,348,Q18,169.515625,0.0,1.1407,1.2485,20.0,60.0
3,19,349,Q17,169.515625,0.0,0.9667,1.0173,0.0,16.0
3,19,350,Q18,169.515625,0.0,1.1469,1.2206,0.0,0.0
3,19,351,Q18,169.515625,0.0,0.7311,0.8632,0.0,0.0
3,19,352,Q11,169.515625,0.0,3.967,1.0875,0.0,0.0
3,19,353,Q18,169.515625,0.0,0.9134,1.2001,0.0,0.0
3,19,354,Q11,169.515625,0.0,5.3821,1.035,0.0,56.0
3,19,355,Q18,169.515625,0.0,0.9032,1.001,0.0,0.0
3,19,356,U_orders,169.515625,0.0,0.2089,0.3896,0.0,16.0
3,19,357,Q18,169.515625,0.0,1.0834,1.1497,28.0,48.0
3,19,358,Q18,169.515625,0.0,0.8499,0.9577,8.0,120.0
3,19,359,Q18,169.515625,0.0,0.9339,1.1612,0.0,0.0
3,20,360,Q18,169.515625,0.0,0.8253,0.9352,19932.0,20192.0
3,20,361,Q18,169.515625,0.0,0.9523,1.3115,0.0,0.0
3,20,362,Q11,169.515625,0.0,4.5855,1.1469,0.0,0.0
3,20,363,Q17,169.515625,0.0,0.8847,1.15,0.0,0.0
3,20,364,Q18,169.515625,0.0,0.8458,0.9674,0.0,0.0
3,20,365,Q11,169.515625,0.0,4.3356,1.0847,0.0,0.0
3,20,366,Q18,169.515625,0.0,0.9196,1.1092,0.0,0.0
3,20,367,Q18,169.515625,0.0,1.0752,1.1297,0.0,0.0
