run,window,seq,query,mem_rss_mb,mem_delta_mb,cpu_user_ms,cpu_sys_ms,disk_read_kb,disk_write_kb
4,2,53,Q10,1489.6875,0.0,0.8151,0.8924,8.0,0.0
4,2,54,Q6,1489.6875,0.0,0.684,1.1756,0.0,0.0
4,2,55,Q1,1489.6875,0.0,0.6676,0.746,16.0,116.0
4,2,56,Q10,1489.6875,0.0,0.6963,0.789,0.0,0.0
4,2,57,Q10,1489.6875,0.0,1.2083,1.1965,0.0,0.0
4,2,58,Q12,1489.6875,0.0,0.7721,0.812,0.0,0.0
4,2,59,Q1,1489.6875,0.0,0.9236,1.3368,0.0,0.0
4,2,60,Q1,1315.1875,-174.5,0.5714,0.7875,168.0,40.0
4,2,61,Q10,1315.1875,0.0,1.0568,1.3435,0.0,0.0
4,2,62,Q10,1315.1875,0.0,0.9789,0.9006,0.0,0.0
4,2,63,Q10,1315.1875,0.0,1.1756,1.217,0.0,0.0
4,2,64,Q10,1315.1875,0.0,1.0506,1.129,0.0,0.0
4,2,65,Q10,1315.1875,0.0,1.0527,0.9677,0.0,0.0
4,2,66,Q10,1315.1875,0.0,1.1858,1.2268,0.0,0.0
4,2,67,Q10,1315.1875,0.0,0.9523,1.2467,0.0,0.0
4,2,68,Q12,1315.1875,0.0,0.854,1.2093,0.0,0.0
4,2,69,Q14,1315.1875,0.0,0.6574,0.9723,0.0,0.0
4,2,70,Q10,1315.1875,0.0,1.1858,1.3036,0.0,44.0
4,2,71,Q14,1315.1875,0.0,0.6349,0.9974,0.0,0.0
4,2,72,Q1,1315.1875,0.0,0.8458,1.1341,16.0,0.0
4,2,73,Q10,1315.1875,0.0,1.2227,1.3025,0.0,0.0
4,2,74,Q14,1315.1875,0.0,0.6676,0.855,0.0,0.0
4,2,75,Q10,1315.1875,0.0,0.7107,0.8248,0.0,0.0
4,2,76,Q10,1315.1875,0.0,1.0711,0.982,0.0,0.0
4,2,77,Q6,1315.1875,0.0,0.6861,0.9047,0.0,0.0
4,3,78,Q14,1315.1875,0.0,0.5673,0.9953,0.0,0.0
4,3,79,Q14,1315.1875,0.0,0.51,0.6231,0.0,0.0
4,3,80,Q1,1315.1875,0.0,0.682,0.8069,48.0,868.0
4,3,81,Q12,1315.1875,0.0,0.7905,1.1602,0.0,0.0
4,3,82,Q6,1315.1875,0.0,0.727,1.1069,0.0,0.0
4,3,83,Q14,1315.1875,0.0,0.5919,0.8673,0.0,0.0
4,3,84,Q14,1315.1875,0.0,0.5304,0.6953,0.0,0.0
4,3,85,Q14,1315.1875,0.0,0.3891,0.5719,0.0,0.0
4,3,86,Q12,1315.1875,0.0,0.8028,0.9846,0.0,0.0
4,3,87,Q12,1315.1875,0.0,0.6144,0.8182,0.0,0.0
4,3,88,Q14,1315.1875,0.0,0.8172,1.1356,0.0,0.0
4,3,89,Q14,1315.1875,0.0,0.4956,0.7864,0.0,0.0
4,3,90,Q12,1315.1875,0.0,0.6963,0.7931,0.0,0.0
4,3,91,Q1,1315.1875,0.0,0.7823,0.8868,0.0,0.0
4,3,92,Q14,1315.1875,0.0,0.5878,0.8289,0.0,0.0
4,3,93,Q14,1315.1875,0.0,0.4547,0.5581,0.0,0.0
4,3,94,Q14,1315.1875,0.0,0.5222,0.7496,0.0,0.0
4,3,95,Q12,1315.1875,0.0,0.7393,0.831,0.0,0.0
4,3,96,Q12,1315.1875,0.0,0.8131,1.1126,0.0,0.0
4,3,97,Q14,1315.1875,0.0,0.6574,0.9784,0.0,0.0
4,3,98,Q14,1315.1875,0.0,0.5693,0.6738,0.0,0.0
4,4,99,Q14,1315.1875,0.0,0.598,0.8678,0.0,0.0
4,4,100,Q14,1315.1875,0.0,0.4444,0.7127,0.0,0.0
4,4,101,Q1,1315.1875,0.0,0.8151,0.9697,44.0,0.0
4,4,102,Q14,1315.1875,0.0,0.7045,1.0598,0.0,0.0
4,4,103,Q6,1315.1875,0.0,0.5386,0.83,0.0,0.0
4,4,104,Q6,1315.1875,0.0,0.6287,0.9283,0.0,0.0
4,4,105,Q14,1315.1875,0.0,0.8028,1.1336,0.0,0.0
4,4,106,Q14,1315.1875,0.0,0.6267,0.8509,0.0,0.0
4,4,107,Q6,1315.1875,0.0,0.7045,1.0747,0.0,0.0
4,4,108,Q6,1315.1875,0.0,0.5222,0.7547,0.0,0.0
4,4,109,Q6,1315.1875,0.0,0.5734,0.8745,0.0,0.0
4,4,110,Q14,1315.1875,0.0,0.7373,1.0588,0.0,0.0
4,4,111,Q1,1315.1875,0.0,0.5939,0.8064,328.0,1660.0
4,4,112,Q6,1315.1875,0.0,0.8131,1.1981,0.0,0.0
4,4,113,Q1,1315.1875,0.0,0.7291,1.0035,180.0,80.0
4,4,114,Q6,1315.1875,0.0,0.7168,1.1187,0.0,0.0
4,4,115,Q14,1315.1875,0.0,0.7434,1.0476,0.0,0.0
4,4,116,Q1,1315.1875,0.0,0.9359,1.2493,0.0,396.0
4,4,117,Q6,1315.1875,0.0,0.7823,1.2467,0.0,0.0
4,5,118,Q14,1315.1875,0.0,0.7209,0.9974,0.0,0.0
4,5,119,Q1,1315.1875,0.0,0.8602,1.1264,0.0,68.0
4,5,120,Q12,1315.1875,0.0,0.8684,1.1156,0.0,0.0
4,5,121,Q6,1315.1875,0.0,0.7782,1.1392,0.0,0.0
4,5,122,Q1,1315.1875,0.0,0.9052,1.2324,0.0,80.0
4,5,123,Q1,1315.1875,0.0,0.8991,1.151,0.0,8.0
4,5,124,Q3,1315.1875,0.0,1.1244,1.431,0.0,0.0
4,5,125,Q1,1315.1875,0.0,0.6062,0.7987,0.0,40.0
4,5,126,Q1,1315.1875,0.0,0.9339,1.2355,0.0,0.0
4,5,127,Q1,1315.1875,0.0,0.5755,0.7526,0.0,0.0
4,5,128,Q6,1315.1875,0.0,0.6861,1.0793,0.0,0.0
4,5,129,Q14,1315.1875,0.0,0.6451,0.8458,0.0,0.0
4,5,130,Q12,1315.1875,0.0,0.8049,1.0455,0.0,0.0
4,5,131,Q1,1315.1875,0.0,0.809,1.1336,164.0,432.0
4,5,132,Q14,1315.1875,0.0,0.6267,0.9037,0.0,0.0
4,5,133,Q12,1315.1875,0.0,0.8704,1.1643,0.0,0.0
4,5,134,Q3,1315.1875,0.0,1.0076,1.044,0.0,0.0
4,5,135,Q12,1315.1875,0.0,0.9032,1.1443,0.0,0.0
4,5,136,Q6,1315.1875,0.0,0.7844,1.0783,0.0,0.0
4,5,137,Q12,1315.1875,0.0,0.7803,1.108,0.0,0.0
4,5,138,Q12,1315.1875,0.0,0.8356,1.068,0.0,0.0
4,5,139,Q1,1315.1875,0.0,0.7987,1.0563,0.0,292.0
4,6,140,Q14,1315.1875,0.0,0.6267,0.7342,0.0,0.0
4,6,141,Q12,1315.1875,0.0,0.7229,1.129,0.0,0.0
4,6,142,Q14,1315.1875,0.0,0.7475,0.895,0.0,0.0
4,6,143,Q1,1315.1875,0.0,0.8868,1.1633,0.0,0.0
4,6,144,Q12,1315.1875,0.0,0.6226,0.7798,0.0,0.0
4,6,145,Q1,1315.1875,0.0,0.9236,1.2001,0.0,2388.0
4,6,146,Q14,1315.1875,0.0,0.7332,1.0962,0.0,0.0
4,6,147,Q12,1315.1875,0.0,0.77,1.1438,0.0,0.0
4,6,148,Q1,1315.1875,0.0,0.766,1.0598,0.0,0.0
4,6,149,Q1,1315.1875,0.0,0.811,0.9953,0.0,688.0
4,6,150,Q1,1315.1875,0.0,0.6267,0.7342,16.0,0.0
4,6,151,Q14,1315.1875,0.0,0.8335,1.1197,0.0,0.0
4,6,152,Q12,1315.1875,0.0,0.8233,1.1407,0.0,4.0
4,6,153,Q14,1315.1875,0.0,0.7025,1.0537,0.0,0.0
4,6,154,Q14,1315.1875,0.0,0.4792,0.6651,0.0,0.0
4,6,155,Q6,1315.1875,0.0,0.6738,1.0675,0.0,0.0
4,6,156,Q12,1315.1875,0.0,0.7721,0.9953,0.0,0.0
4,6,157,Q14,1315.1875,0.0,0.7557,1.0127,0.0,0.0
4,6,158,Q14,1315.1875,0.0,0.4874,0.6615,0.0,0.0
4,6,159,Q1,1315.1875,0.0,0.8561,1.0788,0.0,436.0
4,7,160,Q12,1315.1875,0.0,0.7332,1.1013,0.0,0.0
4,7,161,Q5,1315.1875,0.0,0.6758,0.6968,0.0,0.0
4,7,162,Q6,1315.1875,0.0,0.7721,1.1274,0.0,0.0
4,7,163,Q14,1315.1875,0.0,0.7434,1.0291,0.0,0.0
4,7,164,Q14,1315.1875,0.0,0.6164,0.8484,0.0,0.0
4,7,165,Q1,1315.1875,0.0,0.94,1.2175,164.0,0.0
4,7,166,Q12,1315.1875,0.0,0.7291,1.0071,0.0,0.0
4,7,167,Q14,1315.1875,0.0,0.6758,0.7352,0.0,0.0
4,7,168,Q6,1315.1875,0.0,0.6554,1.046,0.0,0.0
4,7,169,Q14,1315.1875,0.0,0.5734,0.9518,0.0,0.0
4,7,170,Q1,1315.1875,0.0,0.7168,1.0004,0.0,0.0
4,7,171,Q10,1315.1875,0.0,0.9236,1.086,0.0,0.0
4,7,172,Q14,1315.1875,0.0,0.6902,0.9021,0.0,0.0
4,7,173,Q6,1315.1875,0.0,0.7578,1.1218,0.0,0.0
4,7,174,Q1,1315.1875,0.0,0.8335,0.9733,0.0,0.0
4,7,175,Q6,1315.1875,0.0,0.7148,1.0307,0.0,0.0
4,7,176,Q12,1315.1875,0.0,0.7291,0.9564,0.0,0.0
4,7,177,Q14,1315.1875,0.0,0.7537,1.0967,0.0,0.0
4,8,178,Q5,1315.1875,0.0,0.8253,1.0721,0.0,0.0
4,8,179,Q10,1315.1875,0.0,1.1837,1.2145,0.0,0.0
4,8,180,Q3,1315.1875,0.0,0.9052,0.9395,0.0,0.0
4,8,181,Q3,1315.1875,0.0,1.11,1.2498,0.0,0.0
4,8,182,Q5,1315.1875,0.0,1.0629,0.9933,0.0,0.0
4,8,183,Q3,1315.1875,0.0,1.0404,1.1832,0.0,0.0
4,8,184,Q7,1315.1875,0.0,1.0875,1.2201,0.0,0.0
4,8,185,Q3,1315.1875,0.0,1.0465,1.1674,0.0,0.0
4,8,186,Q3,1315.1875,0.0,1.0527,1.1822,0.0,0.0
4,8,187,Q5,1315.1875,0.0,1.11,1.2006,8.0,0.0
4,8,188,Q10,1315.1875,0.0,1.2268,1.2324,0.0,0.0
4,8,189,Q7,1315.1875,0.0,1.1121,1.0906,0.0,0.0
4,8,190,Q3,1315.1875,0.0,0.7352,0.7567,0.0,0.0
4,8,191,Q7,1315.1875,0.0,0.8561,1.1561,0.0,0.0
4,8,192,Q3,1315.1875,0.0,0.6287,0.7183,0.0,0.0
4,8,193,Q3,1315.1875,0.0,1.0465,1.1653,0.0,0.0
4,8,194,Q10,1315.1875,0.0,0.9708,0.833,0.0,0.0
4,9,195,Q5,1315.1875,0.0,1.1162,1.1935,0.0,0.0
4,9,196,Q10,1315.1875,0.0,0.9994,0.7101,0.0,0.0
4,9,197,Q3,1315.1875,0.0,0.9933,1.1121,0.0,0.0
4,9,198,Q10,1315.1875,0.0,1.1756,1.2006,0.0,0.0
4,9,199,Q3,1315.1875,0.0,0.8868,0.8842,0.0,0.0
4,9,200,Q5,1315.1875,0.0,1.1284,1.1648,4.0,0.0
4,9,201,Q7,1315.1875,0.0,1.1182,1.1628,4.0,4.0
4,9,202,Q5,1315.1875,0.0,1.1592,1.2319,0.0,0.0
4,9,203,Q5,1315.1875,0.0,1.1059,1.15,0.0,0.0
4,9,204,Q5,1315.1875,0.0,0.8868,1.0988,0.0,0.0
4,9,205,Q7,1315.1875,0.0,1.0936,0.9933,0.0,0.0
4,9,206,Q3,1315.1875,0.0,0.8561,1.1525,0.0,0.0
4,9,207,Q3,1315.1875,0.0,0.9339,1.047,0.0,0.0
4,9,208,Q5,1315.1875,0.0,1.0813,1.1284,0.0,0.0
4,9,209,Q5,1315.1875,0.0,1.1039,1.1771,0.0,0.0
4,9,210,Q3,1315.1875,0.0,1.0424,1.1494,0.0,0.0
4,9,211,Q5,1315.1875,0.0,1.1264,1.1356,0.0,0.0
4,9,212,Q7,1315.1875,0.0,0.9155,0.7619,1760.0,1968.0
4,9,213,Q7,1315.1875,0.0,0.9646,0.7434,0.0,0.0
4,9,214,Q7,1315.1875,0.0,1.024,0.9687,0.0,0.0
4,9,215,Q5,1315.1875,0.0,0.8868,1.1674,0.0,0.0
4,9,216,Q3,1315.1875,0.0,0.9134,0.8627,0.0,0.0
4,9,217,Q3,1315.1875,0.0,0.6902,0.8433,0.0,56.0
4,9,218,Q3,1315.1875,0.0,1.0547,1.1873,0.0,0.0
4,10,219,Q7,1315.1875,0.0,1.1018,1.1638,0.0,0.0
4,10,220,Q7,1315.1875,0.0,1.1264,1.1996,0.0,0.0
4,10,221,Q7,1315.1875,0.0,1.0834,1.1238,0.0,0.0
4,10,222,Q7,1315.1875,0.0,1.2042,1.3066,0.0,0.0
4,10,223,Q7,1315.1875,0.0,1.1203,1.1832,700.0,0.0
4,10,224,Q7,1315.1875,0.0,1.0588,1.129,0.0,0.0
4,10,225,Q10,1315.1875,0.0,1.1899,1.1387,0.0,0.0
4,10,226,Q7,1315.1875,0.0,1.0936,1.0947,0.0,0.0
4,10,227,Q7,1315.1875,0.0,0.7557,0.7798,0.0,0.0
4,10,228,Q7,1315.1875,0.0,1.0015,0.8945,0.0,0.0
4,10,229,Q7,1315.1875,0.0,0.9216,0.8115,0.0,0.0
4,10,230,Q7,1315.1875,0.0,0.6533,0.7142,0.0,0.0
4,10,231,Q7,1315.1875,0.0,0.9196,0.7639,0.0,0.0
4,10,232,Q7,1315.1875,0.0,1.1571,1.215,0.0,0.0
4,10,233,Q3,1315.1875,0.0,0.7803,0.832,0.0,236.0
4,10,234,Q10,1315.1875,0.0,1.2349,1.2221,0.0,0.0
4,10,235,Q7,1315.1875,0.0,1.0056,0.9405,0.0,368.0
4,11,236,Q7,1315.1875,0.0,1.1039,1.1622,0.0,16.0
4,11,237,Q10,1315.1875,0.0,1.2349,1.2462,0.0,0.0
4,11,238,Q5,1315.1875,0.0,1.1121,1.2083,0.0,0.0
4,11,239,Q10,1315.1875,0.0,1.237,1.2554,0.0,0.0
4,11,240,Q10,1315.1875,0.0,1.1264,1.1156,0.0,0.0
4,11,241,Q3,1315.1875,0.0,1.0445,1.2759,0.0,0.0
4,11,242,Q5,1315.1875,0.0,1.1121,1.2109,0.0,0.0
4,11,243,Q10,1315.1875,0.0,1.2124,1.2749,0.0,0.0
4,11,244,Q7,1315.1875,0.0,1.0506,1.0102,0.0,0.0
4,11,245,Q10,1315.1875,0.0,1.1878,1.2319,0.0,0.0
4,11,246,Q10,1315.1875,0.0,1.1182,1.2636,0.0,0.0
4,11,247,Q7,1315.1875,0.0,0.8274,1.0977,0.0,0.0
4,11,248,Q10,1315.1875,0.0,1.1735,1.1822,0.0,0.0
4,11,249,Q10,1315.1875,0.0,1.2063,1.2692,0.0,0.0
4,11,250,Q7,1315.1875,0.0,1.0138,1.0414,0.0,0.0
4,11,251,Q7,1315.1875,0.0,1.0547,1.0568,0.0,0.0
4,11,252,Q7,1315.1875,0.0,0.8909,1.1725,16.0,920.0
4,11,253,Q10,1315.1875,0.0,1.0772,0.9554,0.0,0.0
4,11,254,Q7,1315.1875,0.0,0.8643,1.1576,0.0,0.0
4,11,255,Q7,1315.1875,0.0,1.0404,1.0204,0.0,0.0
4,12,256,Q1,1315.1875,0.0,0.8356,1.0527,64.0,336.0
4,12,257,Q10,1315.1875,0.0,1.2165,1.2923,0.0,0.0
4,12,258,Q7,1315.1875,0.0,0.7926,0.8945,16.0,16.0
4,12,259,Q3,1315.1875,0.0,1.0772,1.257,0.0,16.0
4,12,260,Q3,1315.1875,0.0,1.0424,1.2022,0.0,0.0
4,12,261,Q5,1315.1875,0.0,0.9544,1.2063,16.0,16.0
4,12,262,Q7,1315.1875,0.0,1.0383,1.1182,0.0,20.0
4,12,263,Q3,1315.1875,0.0,0.8663,0.8371,0.0,0.0
4,12,264,Q5,1315.1875,0.0,0.94,0.769,0.0,0.0
4,12,265,Q7,1315.1875,0.0,0.9011,1.2073,16.0,16.0
4,12,266,Q1,1315.1875,0.0,0.5919,0.77,32.0,248.0
4,12,267,Q7,1315.1875,0.0,0.9011,1.0747,0.0,64.0
4,12,268,Q5,1315.1875,0.0,1.1715,1.2012,16.0,104.0
4,12,269,Q5,1315.1875,0.0,0.7516,0.8428,0.0,0.0
4,12,270,Q7,1315.1875,0.0,0.809,0.8202,0.0,56.0
4,12,271,Q3,1315.1875,0.0,0.8847,1.2431,16.0,32.0
4,12,272,Q3,1315.1875,0.0,0.981,1.0179,24.0,32.0
4,12,273,Q5,1315.1875,0.0,0.895,1.0685,0.0,0.0
4,12,274,Q3,1315.1875,0.0,0.7107,0.8704,0.0,80.0
4,12,275,Q3,1315.1875,0.0,0.7291,0.8581,0.0,4.0
4,12,276,Q7,1315.1875,0.0,1.0998,1.132,0.0,64.0
4,12,277,Q3,1315.1875,0.0,1.0383,1.0824,0.0,0.0
4,13,278,Q5,1315.1875,0.0,0.9318,1.196,0.0,0.0
4,13,279,Q3,1315.1875,0.0,0.9462,1.0266,0.0,0.0
4,13,280,Q5,1315.1875,0.0,1.0752,1.1049,16.0,120.0
4,13,281,Q5,1315.1875,0.0,0.8929,1.1172,0.0,0.0
4,13,282,Q10,1315.1875,0.0,1.1796,1.2626,0.0,0.0
4,13,283,Q3,1315.1875,0.0,1.0363,1.2524,0.0,0.0
4,13,284,Q5,1315.1875,0.0,0.8458,0.746,16.0,32.0
4,13,285,Q7,1315.1875,0.0,1.1489,1.2641,0.0,0.0
4,13,286,Q5,452.09375,-863.0938,0.3994,26.7064,16.0,96.0
4,13,287,Q7,452.09375,0.0,1.0588,1.0895,0.0,96.0
4,13,288,Q7,452.09375,0.0,1.0834,1.2314,16.0,80.0
4,13,289,Q5,452.09375,0.0,1.2513,1.2626,0.0,0.0
4,13,290,Q10,452.09375,0.0,1.1469,1.1965,0.0,0.0
4,13,291,Q10,452.09375,0.0,1.2513,1.2529,16.0,112.0
4,13,292,Q10,452.09375,0.0,1.1674,1.0588,0.0,0.0
4,14,293,Q10,452.09375,0.0,1.0875,1.1781,0.0,96.0
4,14,294,Q10,452.09375,0.0,1.2186,1.1699,0.0,0.0
4,14,295,Q10,452.09375,0.0,1.2268,1.26,16.0,96.0
4,14,296,Q10,452.09375,0.0,1.0527,1.2595,0.0,8.0
4,14,297,Q10,452.09375,0.0,0.9482,1.2626,0.0,96.0
4,14,298,Q10,452.09375,0.0,1.2554,1.3588,0.0,0.0
4,14,299,Q18,452.09375,0.0,1.1817,1.2201,16.0,248.0
4,14,300,Q10,452.09375,0.0,1.2575,1.3087,0.0,96.0
4,14,301,Q10,452.09375,0.0,1.2308,1.1986,0.0,0.0
4,14,302,Q10,452.09375,0.0,1.0281,0.9119,0.0,96.0
4,14,303,Q10,452.09375,0.0,1.2329,1.2995,0.0,0.0
4,14,304,Q10,452.09375,0.0,1.2411,1.2457,16.0,112.0
4,14,305,Q10,452.09375,0.0,1.1223,0.8704,0.0,652.0
4,14,306,Q10,452.09375,0.0,0.938,0.7931,16.0,128.0
4,14,307,Q10,452.09375,0.0,1.2616,1.2744,0.0,0.0
4,14,308,Q10,452.09375,0.0,1.1715,1.1546,16.0,112.0
4,14,309,Q3,452.09375,0.0,0.9974,1.1126,0.0,0.0
4,14,310,Q10,452.09375,0.0,1.2124,1.2687,0.0,0.0
4,14,311,Q10,452.09375,0.0,1.1305,1.1694,16.0,152.0
4,14,312,Q10,452.09375,0.0,1.2042,1.2308,0.0,0.0
4,14,313,Q10,452.09375,0.0,1.2268,1.2426,0.0,0.0
4,14,314,Q10,452.09375,0.0,1.0998,0.9687,0.0,0.0
4,14,315,Q10,452.09375,0.0,1.2984,1.3204,0.0,0.0
4,14,316,Q10,452.09375,0.0,0.9871,0.9032,0.0,16.0
4,14,317,Q10,452.09375,0.0,0.9134,1.1909,0.0,0.0
4,14,318,Q3,452.09375,0.0,0.9564,1.0312,0.0,0.0
4,14,319,Q10,452.09375,0.0,1.0691,1.1192,0.0,0.0
4,14,320,Q10,452.09375,0.0,0.9257,1.1397,0.0,0.0
4,15,321,Q1,452.09375,0.0,0.9011,1.2293,16.0,48.0
4,15,322,Q1,452.09375,0.0,0.8745,1.0542,0.0,0.0
4,15,323,Q3,452.09375,0.0,1.0199,1.0593,0.0,0.0
4,15,324,Q7,452.09375,0.0,0.9564,0.7987,0.0,0.0
4,15,325,Q1,452.09375,0.0,0.9093,1.1796,0.0,0.0
4,15,326,Q10,452.09375,0.0,1.2165,1.3,0.0,0.0
4,15,327,Q10,452.09375,0.0,1.0363,1.0685,0.0,0.0
4,15,328,Q7,452.09375,0.0,0.6554,0.7148,0.0,0.0
4,15,329,Q10,452.09375,0.0,1.0179,0.8714,0.0,0.0
4,15,330,Q5,452.09375,0.0,0.8684,1.2339,0.0,0.0
4,15,331,Q7,452.09375,0.0,0.9871,1.1054,0.0,0.0
4,15,332,Q7,452.09375,0.0,0.8888,1.1909,0.0,1292.0
4,15,333,Q3,452.09375,0.0,0.6164,0.7398,0.0,4.0
4,15,334,Q7,452.09375,0.0,0.8663,1.1172,0.0,0.0
4,15,335,Q7,452.09375,0.0,1.0609,1.0824,0.0,0.0
4,15,336,Q3,452.09375,0.0,0.6799,0.8207,0.0,0.0
4,15,337,Q3,452.09375,0.0,0.9605,1.0409,0.0,0.0
4,15,338,Q3,452.09375,0.0,0.8151,1.1028,0.0,0.0
4,15,339,Q5,452.09375,0.0,1.1203,1.1177,0.0,0.0
4,15,340,Q7,452.09375,0.0,0.9708,0.8771,0.0,0.0
4,15,341,Q7,452.09375,0.0,1.0015,1.1602,0.0,0.0
4,16,342,Q10,452.09375,0.0,0.7496,0.7465,0.0,1236.0
4,16,343,Q10,452.09375,0.0,1.0895,1.153,0.0,0.0
4,16,344,U_orders,452.09375,0.0,0.1843,0.407,0.0,16.0
4,16,345,Q10,452.09375,0.0,1.1387,1.1156,0.0,0.0
4,16,346,Q11,452.09375,0.0,3.5103,1.2646,0.0,0.0
4,16,347,I_customer,452.09375,0.0,0.2068,0.3942,0.0,16.0
4,16,348,Q17,452.09375,0.0,1.0322,1.237,0.0,0.0
4,16,349,Q17,452.09375,0.0,0.983,1.2134,0.0,0.0
4,16,350,Q17,452.09375,0.0,1.022,1.1208,0.0,584.0
4,16,351,Q11,452.09375,0.0,4.7329,1.2073,0.0,0.0
4,16,352,Q10,452.09375,0.0,1.0138,0.9498,0.0,0.0
4,16,353,Q11,452.09375,0.0,5.1425,0.8074,0.0,0.0
4,16,354,Q17,452.09375,0.0,0.9871,1.1546,0.0,0.0
4,16,355,Q10,452.09375,0.0,1.153,1.1715,0.0,0.0
4,16,356,Q10,452.09375,0.0,0.9318,1.3286,0.0,0.0
4,16,357,Q18,452.09375,0.0,1.0199,1.1126,0.0,0.0
4,17,358,Q11,452.09375,0.0,4.9439,0.8325,0.0,0.0
4,17,359,Q17,452.09375,0.0,1.022,1.1679,0.0,0.0
4,17,360,Q11,452.09375,0.0,4.608,0.9513,0.0,0.0
4,17,361,Q17,452.09375,0.0,0.8622,0.937,0.0,0.0
4,17,362,Q17,452.09375,0.0,0.9728,1.1878,0.0,0.0
4,17,363,Q17,452.09375,0.0,0.6124,0.7439,0.0,0.0
4,17,364,Q17,452.09375,0.0,0.8786,1.0885,32.0,0.0
4,17,365,U_orders,166.65625,0.0,0.084,0.1454,0.0,16.0
4,17,366,Q17,166.65625,0.0,0.6943,0.937,0.0,0.0
4,17,367,Q17,166.65625,0.0,0.8827,0.834,0.0,0.0
