run,window,seq,query,mem_rss_mb,mem_delta_mb,cpu_user_ms,cpu_sys_ms,disk_read_kb,disk_write_kb
5,4,78,Q6,1499.09375,0.0,0.5366,0.8965,0.0,0.0
5,4,79,Q1,1499.09375,0.0,0.9011,1.2022,0.0,264.0
5,4,80,Q14,1499.09375,0.0,0.7004,0.9231,0.0,0.0
5,4,81,Q1,1499.09375,0.0,0.7291,1.0552,164.0,104.0
5,4,82,Q12,1499.09375,0.0,0.8069,0.9247,0.0,0.0
5,4,83,Q1,1499.09375,0.0,0.8274,1.1955,32.0,0.0
5,4,84,Q14,1499.09375,0.0,0.7619,1.0266,0.0,0.0
5,5,85,Q1,1499.09375,0.0,0.8028,1.025,40.0,0.0
5,5,86,Q12,1499.09375,0.0,0.983,1.2923,0.0,0.0
5,5,87,Q12,1499.09375,0.0,0.8765,1.1223,0.0,0.0
5,5,88,Q12,1499.09375,0.0,0.8684,1.0424,0.0,0.0
5,5,89,Q12,1499.09375,0.0,0.7455,1.1254,0.0,0.0
5,5,90,Q12,1499.09375,0.0,0.7045,1.0148,0.0,0.0
5,5,91,Q12,1499.09375,0.0,0.8684,1.1428,0.0,0.0
5,5,92,Q12,1499.09375,0.0,0.852,1.1172,0.0,0.0
5,5,93,Q12,1499.09375,0.0,0.8069,1.0691,0.0,0.0
5,5,94,Q1,1499.09375,0.0,0.8643,1.0624,8.0,0.0
5,5,95,Q1,1499.09375,0.0,0.8561,1.196,0.0,4.0
5,5,96,Q12,1499.09375,0.0,0.7905,1.0875,28.0,0.0
5,5,97,Q12,1499.09375,0.0,0.9052,1.1791,0.0,0.0
5,5,98,Q6,1499.09375,0.0,0.6676,0.9277,0.0,0.0
5,5,99,Q1,1499.09375,0.0,0.7782,1.0588,12.0,4.0
5,5,100,Q1,1499.09375,0.0,0.7987,1.0414,356.0,4.0
5,5,101,Q12,1499.09375,0.0,0.897,1.1223,0.0,0.0
5,5,102,Q1,1499.09375,0.0,0.9257,1.2713,164.0,0.0
5,5,103,Q1,1499.09375,0.0,0.7619,0.9969,0.0,0.0
5,5,104,Q12,1499.09375,0.0,0.9093,1.1325,0.0,0.0
5,5,105,Q14,1499.09375,0.0,0.7168,1.0604,0.0,0.0
5,5,106,Q5,1069.328125,-429.7656,0.4915,15.1301,0.0,0.0
5,5,107,Q14,1069.328125,0.0,0.4465,0.5581,0.0,0.0
5,5,108,Q12,1069.328125,0.0,0.6963,0.8484,0.0,0.0
5,6,109,Q12,1069.328125,0.0,0.7741,1.1592,0.0,0.0
5,6,110,Q1,1069.328125,0.0,0.5816,0.8023,0.0,0.0
5,6,111,Q1,1069.328125,0.0,0.8847,1.0839,0.0,56.0
5,6,112,Q12,1069.328125,0.0,0.9134,1.1295,0.0,44.0
5,6,113,Q6,1069.328125,0.0,0.5816,0.8443,0.0,0.0
5,6,114,Q1,1069.328125,0.0,0.9011,1.1443,0.0,0.0
5,6,115,Q1,1069.328125,0.0,0.7619,1.0337,8.0,0.0
5,6,116,Q12,1069.328125,0.0,0.852,1.0783,0.0,0.0
5,6,117,Q12,1069.328125,0.0,0.7946,1.0378,0.0,0.0
5,6,118,Q12,1069.328125,0.0,0.897,1.1505,0.0,0.0
5,6,119,Q6,1069.328125,0.0,0.7578,1.1484,0.0,0.0
5,6,120,Q12,1069.328125,0.0,0.8397,1.0696,4.0,4.0
5,6,121,Q6,1069.328125,0.0,0.6963,0.9851,0.0,0.0
5,6,122,Q1,1069.328125,0.0,0.8479,1.1576,0.0,0.0
5,6,123,Q12,1069.328125,0.0,0.8069,1.1945,0.0,0.0
5,6,124,Q1,1069.328125,0.0,0.8765,1.1617,168.0,0.0
5,7,125,Q14,1069.328125,0.0,0.639,0.8361,8.0,0.0
5,7,126,Q14,1069.328125,0.0,0.4465,0.638,0.0,0.0
5,7,127,Q14,1069.328125,0.0,0.5284,0.7946,0.0,0.0
5,7,128,Q12,1069.328125,0.0,0.7332,0.8146,0.0,0.0
5,7,129,Q1,1069.328125,0.0,0.6554,0.9533,0.0,4.0
5,7,130,Q12,1069.328125,0.0,0.725,0.8233,0.0,0.0
5,7,131,Q6,1069.328125,0.0,0.5325,0.8207,0.0,0.0
5,7,132,Q6,1069.328125,0.0,0.6922,1.1366,0.0,0.0
5,7,133,Q14,1069.328125,0.0,0.5939,0.8924,0.0,0.0
5,7,134,Q14,1069.328125,0.0,0.5857,0.9165,0.0,0.0
5,7,135,Q14,1069.328125,0.0,0.5857,0.7772,0.0,0.0
5,7,136,Q12,1069.328125,0.0,0.5775,0.7296,0.0,0.0
5,7,137,Q12,1069.328125,0.0,0.8028,0.9518,0.0,0.0
5,8,138,Q10,1069.328125,0.0,1.3025,1.4111,0.0,0.0
5,8,139,Q10,1069.328125,0.0,1.196,1.2063,0.0,0.0
5,8,140,Q7,1069.328125,0.0,1.0527,1.1699,0.0,0.0
5,8,141,Q10,1069.328125,0.0,1.278,1.3087,0.0,0.0
5,8,142,Q10,1069.328125,0.0,0.9708,1.0726,0.0,0.0
5,8,143,Q7,1069.328125,0.0,0.9748,1.302,0.0,0.0
5,8,144,Q7,1069.328125,0.0,1.1059,1.1392,0.0,0.0
5,8,145,Q7,1069.328125,0.0,1.1796,1.239,0.0,0.0
5,8,146,Q7,1069.328125,0.0,1.0527,1.0281,0.0,0.0
5,8,147,Q10,1069.328125,0.0,1.2042,1.0885,0.0,0.0
5,8,148,Q5,461.5,-607.8281,0.426,23.2489,0.0,0.0
5,8,149,Q7,461.5,0.0,1.0445,1.0844,8.0,0.0
5,8,150,Q7,461.5,0.0,0.7578,0.9416,0.0,0.0
5,8,151,Q10,461.5,0.0,0.7987,0.9825,0.0,0.0
5,8,152,Q10,461.5,0.0,0.6963,0.7706,0.0,0.0
5,8,153,Q7,461.5,0.0,0.6922,0.8131,0.0,0.0
5,8,154,Q3,461.5,0.0,0.8765,1.3107,0.0,0.0
5,8,155,Q7,461.5,0.0,0.9789,0.959,0.0,0.0
5,8,156,Q10,461.5,0.0,0.9093,1.0394,0.0,0.0
5,9,157,Q7,461.5,0.0,1.11,1.2672,0.0,0.0
5,9,158,Q7,461.5,0.0,1.0977,1.0967,0.0,0.0
5,9,159,Q5,461.5,0.0,1.2902,1.2047,0.0,0.0
5,9,160,Q5,461.5,0.0,0.7905,0.8376,0.0,0.0
5,9,161,Q7,461.5,0.0,1.0691,1.0967,0.0,0.0
5,9,162,Q5,461.5,0.0,1.1837,1.1044,0.0,0.0
5,9,163,Q7,461.5,0.0,1.1182,1.1812,0.0,56.0
5,9,164,Q5,461.5,0.0,1.1387,1.0537,0.0,0.0
5,9,165,Q5,461.5,0.0,1.1592,1.1812,0.0,0.0
5,9,166,Q7,461.5,0.0,1.1264,1.1715,0.0,0.0
5,9,167,Q3,461.5,0.0,1.0281,1.1587,0.0,0.0
5,9,168,Q10,461.5,0.0,1.2124,1.2457,0.0,0.0
5,9,169,Q3,461.5,0.0,0.983,1.0988,0.0,0.0
5,9,170,Q5,461.5,0.0,1.2534,1.2626,0.0,0.0
5,9,171,Q5,461.5,0.0,1.151,1.1121,0.0,0.0
5,9,172,Q5,461.5,0.0,1.1059,1.1382,0.0,0.0
5,9,173,Q3,461.5,0.0,1.0691,1.1986,0.0,0.0
5,9,174,Q5,461.5,0.0,1.1223,1.0778,0.0,0.0
5,9,175,Q3,461.5,0.0,1.0158,1.1146,0.0,0.0
5,9,176,Q5,461.5,0.0,1.065,0.9114,0.0,0.0
5,9,177,Q5,461.5,0.0,1.1141,1.0977,0.0,0.0
5,10,178,Q5,461.5,0.0,0.684,0.7081,0.0,0.0
5,10,179,Q10,461.5,0.0,0.852,0.9457,0.0,0.0
5,10,180,Q10,461.5,0.0,1.0035,0.79,0.0,0.0
5,10,181,Q5,461.5,0.0,0.8929,1.1689,0.0,0.0
5,10,182,Q3,461.5,0.0,0.7045,0.7685,4.0,0.0
5,10,183,Q7,461.5,0.0,0.9175,0.9257,0.0,0.0
5,10,184,Q10,461.5,0.0,1.0568,0.8919,0.0,0.0
5,10,185,Q5,461.5,0.0,1.196,1.1233,0.0,0.0
5,10,186,Q5,461.5,0.0,0.8684,1.0757,0.0,0.0
5,10,187,Q10,461.5,0.0,1.0568,0.9344,0.0,0.0
5,10,188,Q5,461.5,0.0,1.0691,0.9738,0.0,0.0
5,10,189,Q7,461.5,0.0,1.1796,1.2242,0.0,0.0
5,10,190,Q10,461.5,0.0,0.7127,0.7895,0.0,0.0
5,10,191,Q5,461.5,0.0,0.6636,0.6989,0.0,0.0
5,10,192,Q10,461.5,0.0,1.1633,1.1254,0.0,1584.0
5,10,193,Q3,461.5,0.0,0.7332,0.8689,0.0,748.0
5,10,194,Q10,461.5,0.0,0.9708,1.1971,0.0,0.0
5,10,195,Q7,461.5,0.0,0.77,0.8371,0.0,0.0
5,10,196,Q10,461.5,0.0,0.9708,1.1832,0.0,40.0
5,10,197,Q7,461.5,0.0,1.151,1.1612,0.0,0.0
5,10,198,Q5,461.5,0.0,1.0936,0.8909,0.0,0.0
5,11,199,Q3,461.5,0.0,0.7741,0.8781,168.0,4.0
5,11,200,Q10,461.5,0.0,1.2534,1.2283,0.0,0.0
5,11,201,Q10,461.5,0.0,1.1919,1.0916,0.0,0.0
5,11,202,Q10,461.5,0.0,1.2083,1.109,0.0,0.0
5,11,203,Q3,461.5,0.0,0.9708,1.218,0.0,0.0
5,11,204,Q3,461.5,0.0,1.0895,1.1817,0.0,0.0
5,11,205,Q10,461.5,0.0,0.766,0.8904,0.0,0.0
5,11,206,Q3,461.5,0.0,1.0732,1.2626,0.0,0.0
5,11,207,U_orders,461.5,0.0,0.2253,0.4244,0.0,16.0
5,11,208,Q10,461.5,0.0,1.1264,1.2498,0.0,0.0
5,11,209,Q10,461.5,0.0,1.1469,1.194,0.0,0.0
5,11,210,Q10,461.5,0.0,1.0199,0.7895,0.0,1236.0
5,11,211,Q10,461.5,0.0,1.2165,1.1914,0.0,0.0
5,11,212,Q10,461.5,0.0,1.2534,1.2396,0.0,0.0
5,11,213,Q10,461.5,0.0,1.2698,1.2759,0.0,0.0
5,11,214,Q10,461.5,0.0,1.1919,1.065,0.0,0.0
5,11,215,U_orders,461.5,0.0,0.3645,0.7055,0.0,16.0
5,11,216,Q3,461.5,0.0,1.0281,1.2298,0.0,0.0
5,11,217,Q10,461.5,0.0,0.9339,1.0829,0.0,0.0
5,11,218,Q10,461.5,0.0,1.1878,1.1592,0.0,0.0
5,11,219,Q10,461.5,0.0,1.237,1.2698,0.0,4.0
5,11,220,Q3,461.5,0.0,1.0895,1.2805,0.0,0.0
5,11,221,Q10,461.5,0.0,0.7414,0.7562,0.0,0.0
5,12,222,Q3,461.5,0.0,0.8602,1.1914,0.0,0.0
5,12,223,Q5,461.5,0.0,0.7127,0.7767,0.0,0.0
5,12,224,Q5,461.5,0.0,1.0199,0.6943,0.0,0.0
5,12,225,Q3,461.5,0.0,0.6431,0.8233,0.0,0.0
5,12,226,Q5,461.5,0.0,1.237,1.1699,0.0,0.0
5,12,227,U_orders,461.5,0.0,0.2458,0.4593,0.0,16.0
5,12,228,Q7,461.5,0.0,0.897,1.1945,0.0,0.0
5,12,229,Q5,461.5,0.0,0.725,0.7767,0.0,0.0
5,12,230,Q5,461.5,0.0,1.0076,0.9692,0.0,0.0
5,12,231,Q5,461.5,0.0,0.983,1.046,0.0,0.0
5,12,232,Q7,461.5,0.0,0.7578,0.8842,0.0,0.0
5,12,233,Q5,461.5,0.0,0.9216,1.2027,0.0,0.0
5,12,234,Q10,461.5,0.0,0.8479,0.9692,0.0,0.0
5,12,235,Q3,461.5,0.0,0.9134,0.9569,0.0,0.0
5,12,236,Q7,461.5,0.0,1.1756,1.1945,0.0,0.0
5,12,237,Q5,461.5,0.0,0.9093,0.7962,0.0,0.0
5,12,238,Q10,461.5,0.0,0.8069,0.8453,0.0,0.0
5,12,239,Q7,461.5,0.0,0.9298,0.8791,0.0,0.0
5,12,240,Q7,461.5,0.0,0.8438,1.026,0.0,0.0
5,12,241,Q5,461.5,0.0,1.11,0.8714,0.0,0.0
5,12,242,Q5,461.5,0.0,0.7291,0.7741,0.0,0.0
5,12,243,Q7,461.5,0.0,0.9708,0.8433,0.0,0.0
5,12,244,Q5,461.5,0.0,0.9585,1.2037,0.0,0.0
5,13,245,Q3,461.5,0.0,0.8356,1.153,0.0,0.0
5,13,246,Q3,461.5,0.0,1.1387,1.2769,16.0,0.0
5,13,247,Q3,461.5,0.0,1.0404,1.0921,0.0,0.0
5,13,248,Q5,461.5,0.0,1.0772,1.1244,0.0,0.0
5,13,249,Q14,461.5,0.0,0.6799,0.9467,0.0,0.0
5,13,250,Q7,461.5,0.0,0.7987,0.8684,0.0,0.0
5,13,251,Q7,461.5,0.0,1.1182,1.1525,0.0,0.0
5,13,252,Q3,461.5,0.0,0.8724,1.1853,0.0,0.0
5,13,253,Q3,461.5,0.0,0.9216,0.8745,0.0,0.0
5,13,254,Q3,461.5,0.0,1.0895,1.3548,0.0,0.0
5,13,255,Q5,176.0625,-285.4375,0.6799,13.8921,0.0,0.0
5,13,256,Q14,176.0625,0.0,0.6595,1.0634,0.0,0.0
5,13,257,Q7,176.0625,0.0,0.9544,1.1023,12.0,0.0
5,13,258,Q3,176.0625,0.0,0.9912,1.1745,0.0,0.0
5,13,259,Q5,176.0625,0.0,1.1674,1.067,0.0,0.0
5,13,260,Q3,176.0625,0.0,1.0691,1.1704,0.0,0.0
5,13,261,Q14,176.0625,0.0,0.6758,0.937,0.0,0.0
5,13,262,Q14,176.0625,0.0,0.5775,0.8238,0.0,0.0
5,13,263,Q5,176.0625,0.0,1.1837,1.1822,0.0,0.0
5,13,264,Q5,176.0625,0.0,1.065,1.0097,0.0,0.0
5,13,265,Q14,176.0625,0.0,0.6226,0.8151,0.0,0.0
5,13,266,Q5,176.0625,0.0,1.024,1.1141,0.0,0.0
5,14,267,Q10,176.0625,0.0,1.0117,1.1028,0.0,0.0
5,14,268,Q5,176.0625,0.0,1.0199,1.1576,0.0,0.0
5,14,269,Q3,176.0625,0.0,1.0158,1.2042,0.0,0.0
5,14,270,Q3,176.0625,0.0,1.0158,1.2196,0.0,0.0
5,14,271,Q3,176.0625,0.0,0.9626,0.9887,0.0,0.0
5,14,272,Q7,176.0625,0.0,1.1715,1.215,0.0,0.0
5,14,273,Q3,176.0625,0.0,1.1018,1.2063,0.0,0.0
5,14,274,Q3,176.0625,0.0,1.0445,1.2452,0.0,0.0
5,14,275,Q3,176.0625,0.0,1.0732,1.2221,0.0,0.0
5,14,276,Q5,176.0625,0.0,1.0936,0.9037,0.0,0.0
5,14,277,Q3,176.0625,0.0,1.0158,1.2211,0.0,0.0
5,14,278,Q3,176.0625,0.0,0.8315,1.323,0.0,0.0
5,14,279,Q5,176.0625,0.0,0.7373,0.833,0.0,0.0
5,14,280,Q5,176.0625,0.0,1.0772,0.9672,0.0,0.0
5,14,281,Q10,176.0625,0.0,1.0936,0.9288,0.0,0.0
5,14,282,Q3,176.0625,0.0,0.9216,1.1725,0.0,0.0
5,14,283,Q3,176.0625,0.0,0.9462,0.9441,0.0,0.0
5,14,284,Q10,176.0625,0.0,1.2329,1.2652,0.0,0.0
5,14,285,Q3,176.0625,0.0,0.8356,0.8801,0.0,0.0
5,14,286,Q3,176.0625,0.0,0.8684,0.7439,0.0,0.0
5,15,287,Q5,176.0625,0.0,0.725,0.6625,0.0,0.0
5,15,288,Q5,176.0625,0.0,0.8356,1.0793,0.0,0.0
5,15,289,Q7,176.0625,0.0,0.7332,1.1064,12.0,384.0
5,15,290,Q7,176.0625,0.0,1.1141,1.154,0.0,0.0
5,15,291,Q3,176.0625,0.0,1.0609,1.1781,16.0,0.0
5,15,292,Q10,176.0625,0.0,1.2042,1.089,0.0,0.0
5,15,293,Q3,176.0625,0.0,1.0035,1.1387,0.0,0.0
5,15,294,Q7,176.0625,0.0,1.0854,1.1233,0.0,0.0
5,15,295,Q3,176.0625,0.0,1.0609,1.2262,164.0,0.0
5,15,296,Q5,176.0625,0.0,1.1387,1.13,0.0,0.0
5,15,297,Q10,176.0625,0.0,0.9708,1.2303,0.0,0.0
5,15,298,Q10,176.0625,0.0,1.0772,0.8991,0.0,0.0
5,16,299,Q11,176.0625,0.0,4.8783,1.1192,0.0,0.0
5,16,300,Q17,176.0625,0.0,1.0158,1.2242,0.0,0.0
5,16,301,Q18,176.0625,0.0,1.1346,1.1192,0.0,0.0
5,16,302,Q18,176.0625,0.0,1.1756,1.2662,0.0,0.0
5,16,303,Q18,176.0625,0.0,1.1837,1.236,0.0,0.0
5,16,304,Q11,176.0625,0.0,5.1241,1.1105,0.0,0.0
5,16,305,U_orders,176.0625,0.0,0.1925,0.3645,0.0,32.0
5,16,306,Q17,176.0625,0.0,0.811,1.1341,100.0,0.0
5,16,307,Q17,176.0625,0.0,1.0404,1.1597,2376.0,2176.0
5,16,308,Q18,176.0625,0.0,1.1592,1.2636,420.0,56.0
5,16,309,I_customer,176.0625,0.0,0.2171,0.428,0.0,16.0
5,16,310,Q17,176.0625,0.0,1.1059,1.2416,0.0,0.0
5,16,311,I_customer,176.0625,0.0,0.2171,0.427,0.0,16.0
5,16,312,Q18,176.0625,0.0,0.6717,0.8223,0.0,668.0
5,16,313,Q17,176.0625,0.0,0.8643,0.7731,0.0,0.0
5,16,314,Q3,176.0625,0.0,0.9052,1.1561,0.0,0.0
5,16,315,Q3,176.0625,0.0,0.7127,0.9185,0.0,0.0
5,16,316,Q18,176.0625,0.0,1.1837,1.2667,0.0,0.0
5,16,317,Q17,176.0625,0.0,1.0691,1.1781,48.0,224.0
5,17,318,Q17,176.0625,0.0,0.77,0.9795,0.0,0.0
5,17,319,Q11,176.0625,0.0,4.0878,1.0455,0.0,0.0
5,17,320,Q11,176.0625,0.0,3.9854,1.1489,0.0,0.0
5,17,321,Q11,176.0625,0.0,3.9567,1.088,0.0,0.0
5,17,322,Q11,176.0625,0.0,4.0509,1.0614,0.0,0.0
5,17,323,Q17,176.0625,0.0,0.6636,0.7613,0.0,0.0
5,17,324,Q18,176.0625,0.0,0.7905,1.0491,0.0,0.0
5,17,325,I_customer,176.0625,0.0,0.4588,0.8059,0.0,16.0
5,17,326,I_customer,176.0625,0.0,0.2294,0.4541,0.0,16.0
5,17,327,Q11,176.0625,0.0,3.5553,0.9733,0.0,0.0
5,17,328,Q17,176.0625,0.0,0.8806,0.7895,0.0,156.0
5,17,329,Q11,176.0625,0.0,3.3014,1.046,0.0,0.0
5,17,330,Q11,176.0625,0.0,3.5389,1.108,0.0,0.0
5,17,331,Q11,176.0625,0.0,4.5384,1.0522,0.0,0.0
5,17,332,Q17,176.0625,0.0,1.0035,1.067,0.0,0.0
5,17,333,Q17,176.0625,0.0,0.983,1.087,0.0,0.0
5,17,334,Q11,176.0625,0.0,3.4202,1.0844,0.0,0.0
5,17,335,Q11,176.0625,0.0,3.8052,0.9718,0.0,0.0
5,17,336,Q11,176.0625,0.0,3.4038,0.9446,0.0,0.0
5,17,337,Q11,176.0625,0.0,4.2435,1.0696,0.0,0.0
5,18,338,Q17,176.0625,0.0,0.9708,1.087,0.0,0.0
5,18,339,Q17,176.0625,0.0,0.8438,1.0885,0.0,0.0
5,18,340,I_customer,176.0625,0.0,0.4137,0.7475,0.0,16.0
5,18,341,Q17,176.0625,0.0,0.9912,0.9984,0.0,0.0
5,18,342,Q17,176.0625,0.0,1.0691,1.1694,0.0,0.0
5,18,343,I_customer,176.0625,0.0,0.2826,0.5361,0.0,16.0
5,18,344,Q11,176.0625,0.0,5.2183,1.026,0.0,0.0
5,18,345,Q11,176.0625,0.0,4.7104,0.9272,0.0,0.0
5,18,346,Q17,176.0625,0.0,1.0527,1.1817,0.0,0.0
5,18,347,Q17,176.0625,0.0,1.0281,1.1254,0.0,0.0
5,18,348,Q17,176.0625,0.0,1.0854,1.2493,0.0,56.0
5,18,349,Q17,176.0625,0.0,1.0895,1.2406,16.0,128.0
5,18,350,Q17,176.0625,0.0,1.024,1.1556,20.0,96.0
5,18,351,I_customer,176.0625,0.0,0.2703,0.4475,0.0,96.0
5,18,352,Q17,176.0625,0.0,1.0445,1.1909,16.0,128.0
5,18,353,Q11,176.0625,0.0,4.735,1.0184,0.0,0.0
5,18,354,I_customer,176.0625,0.0,0.2212,0.3738,16.0,48.0
5,18,355,Q17,176.0625,0.0,0.6185,0.7608,16.0,64.0
5,18,356,I_customer,176.0625,0.0,0.2867,0.4751,16.0,80.0
5,18,357,Q11,176.0625,0.0,3.1171,0.8955,0.0,0.0
5,18,358,Q17,176.0625,0.0,1.024,1.2165,16.0,112.0
5,18,359,Q17,176.0625,0.0,0.9093,1.1587,336.0,80.0
5,18,360,Q17,176.0625,0.0,0.7455,0.9708,552.0,192.0
5,18,361,Q17,176.0625,0.0,0.7905,1.0168,0.0,108.0
5,18,362,Q18,176.0625,0.0,0.8274,1.0143,16.0,160.0
5,19,363,Q17,176.0625,0.0,1.1059,1.195,0.0,884.0
5,19,364,Q17,176.0625,0.0,0.725,0.8044,16.0,160.0
5,19,365,Q17,176.0625,0.0,0.6308,0.7219,16.0,80.0
5,19,366,Q17,176.0625,0.0,0.6799,0.7982,1924.0,104.0
5,19,367,Q18,176.0625,0.0,1.0281,1.0204,10312.0,1136.0
5,19,368,Q17,176.0625,0.0,0.8315,1.1996,6876.0,28.0
5,19,369,Q11,176.0625,0.0,4.268,1.153,0.0,0.0
5,19,370,Q17,176.0625,0.0,0.9093,0.9114,0.0,0.0
5,19,371,Q11,176.0625,0.0,4.1492,0.854,0.0,0.0
5,19,372,U_orders,176.0625,0.0,0.299,0.5156,0.0,16.0
5,19,373,Q11,176.0625,0.0,4.5548,1.1167,0.0,0.0
5,19,374,Q18,176.0625,0.0,1.0527,1.1264,8.0,812.0
